"region_type","region","year","week","total_specimens","percent_positive","a_2009_h1n1","a_h1","a_h3","a_subtyping_not_performed","a_unable_to_subtype","b","h3n2v","wk_date"
"States","South Dakota",2015,31,"78","0","0","0","0","0","0","0","0",2015-08-02
"States","Tennessee",2015,31,"16","0","0","0","0","0","0","0","0",2015-08-02
"States","Texas",2015,31,"337","0.59","0","0","1","0","0","1","0",2015-08-02
"States","Utah",2015,31,"243","0","0","0","0","0","0","0","0",2015-08-02
"States","Vermont",2015,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015-08-02
"States","Virginia",2015,31,"75","0","0","0","0","0","0","0","0",2015-08-02
"States","Washington",2015,31,"120","0.83","0","0","0","0","0","1","0",2015-08-02
"States","West Virginia",2015,31,"124","0","0","0","0","0","0","0","0",2015-08-02
"States","Wisconsin",2015,31,"12","25","0","0","3","0","0","0","0",2015-08-02
"States","Wyoming",2015,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015-08-02
"States","Puerto Rico",2015,31,"14","28.57","0","0","3","0","0","1","0",2015-08-02
"States","Virgin Islands",2015,31,"0","0","0","0","0","0","0","0","0",2015-08-02
"States","New York City",2015,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015-08-02
"States","Alabama",2015,32,"42","0","0","0","0","0","0","0","0",2015-08-09
"States","Alaska",2015,32,"48","22.92","0","0","11","0","0","0","0",2015-08-09
"States","Arizona",2015,32,"33","0","0","0","0","0","0","0","0",2015-08-09
"States","Arkansas",2015,32,"13","0","0","0","0","0","0","0","0",2015-08-09
"States","California",2015,32,"315","2.86","0","0","5","2","0","2","0",2015-08-09
"States","Colorado",2015,32,"120","0","0","0","0","0","0","0","0",2015-08-09
"States","Connecticut",2015,32,"104","0.96","0","0","0","0","0","1","0",2015-08-09
"States","Delaware",2015,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015-08-09
"States","District of Columbia",2015,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015-08-09
"States","Florida",2015,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015-08-09
"States","Georgia",2015,32,"205","0.49","0","0","0","1","0","0","0",2015-08-09
"States","Hawaii",2015,32,"208","8.17","0","0","3","8","0","6","0",2015-08-09
"States","Idaho",2015,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015-08-09
"States","Illinois",2015,32,"94","1.06","0","0","1","0","0","0","0",2015-08-09
"States","Indiana",2015,32,"38","0","0","0","0","0","0","0","0",2015-08-09
"States","Iowa",2015,32,"17","0","0","0","0","0","0","0","0",2015-08-09
"States","Kansas",2015,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015-08-09
"States","Kentucky",2015,32,"80","2.5","2","0","0","0","0","0","0",2015-08-09
"States","Louisiana",2015,32,"103","0","0","0","0","0","0","0","0",2015-08-09
"States","Maine",2015,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015-08-09
"States","Maryland",2015,32,"24","0","0","0","0","0","0","0","0",2015-08-09
"States","Massachusetts",2015,32,"32","0","0","0","0","0","0","0","0",2015-08-09
"States","Michigan",2015,32,"69","0","0","0","0","0","0","0","0",2015-08-09
"States","Minnesota",2015,32,"75","0","0","0","0","0","0","0","0",2015-08-09
"States","Mississippi",2015,32,"16","6.25","0","0","1","0","0","0","0",2015-08-09
"States","Missouri",2015,32,"302","0","0","0","0","0","0","0","0",2015-08-09
"States","Montana",2015,32,"43","4.65","0","0","1","1","0","0","0",2015-08-09
"States","Nebraska",2015,32,"35","0","0","0","0","0","0","0","0",2015-08-09
"States","Nevada",2015,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015-08-09
"States","New Hampshire",2015,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015-08-09
"States","New Jersey",2015,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015-08-09
"States","New Mexico",2015,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015-08-09
"States","New York",2015,32,"597","1.01","1","0","2","3","0","0","0",2015-08-09
"States","North Carolina",2015,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015-08-09
"States","North Dakota",2015,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015-08-09
"States","Ohio",2015,32,"166","0","0","0","0","0","0","0","0",2015-08-09
"States","Oklahoma",2015,32,"84","0","0","0","0","0","0","0","0",2015-08-09
"States","Oregon",2015,32,"41","0","0","0","0","0","0","0","0",2015-08-09
"States","Pennsylvania",2015,32,"126","0","0","0","0","0","0","0","0",2015-08-09
"States","Rhode Island",2015,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015-08-09
"States","South Carolina",2015,32,"112","0","0","0","0","0","0","0","0",2015-08-09
"States","South Dakota",2015,32,"84","1.19","0","0","1","0","0","0","0",2015-08-09
"States","Tennessee",2015,32,"42","0","0","0","0","0","0","0","0",2015-08-09
"States","Texas",2015,32,"254","0","0","0","0","0","0","0","0",2015-08-09
"States","Utah",2015,32,"276","1.81","0","0","5","0","0","0","0",2015-08-09
"States","Vermont",2015,32,"10","0","0","0","0","0","0","0","0",2015-08-09
"States","Virginia",2015,32,"78","0","0","0","0","0","0","0","0",2015-08-09
"States","Washington",2015,32,"117","0.85","0","0","0","0","0","1","0",2015-08-09
"States","West Virginia",2015,32,"139","0","0","0","0","0","0","0","0",2015-08-09
"States","Wisconsin",2015,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015-08-09
"States","Wyoming",2015,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015-08-09
"States","Puerto Rico",2015,32,"10","30","0","0","2","0","0","1","0",2015-08-09
"States","Virgin Islands",2015,32,"0","0","0","0","0","0","0","0","0",2015-08-09
"States","New York City",2015,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015-08-09
"States","Alabama",2015,33,"33","0","0","0","0","0","0","0","0",2015-08-16
"States","Alaska",2015,33,"56","37.5","0","0","20","0","0","1","0",2015-08-16
"States","Arizona",2015,33,"33","0","0","0","0","0","0","0","0",2015-08-16
"States","Arkansas",2015,33,"18","0","0","0","0","0","0","0","0",2015-08-16
"States","California",2015,33,"289","1.04","0","0","1","2","0","0","0",2015-08-16
"States","Colorado",2015,33,"160","0.63","0","0","0","1","0","0","0",2015-08-16
"States","Connecticut",2015,33,"89","0","0","0","0","0","0","0","0",2015-08-16
"States","Delaware",2015,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015-08-16
"States","District of Columbia",2015,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015-08-16
"States","Florida",2015,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015-08-16
"States","Georgia",2015,33,"248","2.42","0","0","0","0","0","6","0",2015-08-16
"States","Hawaii",2015,33,"208","8.17","0","0","6","11","0","0","0",2015-08-16
"States","Idaho",2015,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015-08-16
"States","Illinois",2015,33,"95","0","0","0","0","0","0","0","0",2015-08-16
"States","Indiana",2015,33,"55","0","0","0","0","0","0","0","0",2015-08-16
"States","Iowa",2015,33,"17","11.76","1","0","0","1","0","0","0",2015-08-16
"States","Kansas",2015,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015-08-16
"States","Kentucky",2015,33,"102","0","0","0","0","0","0","0","0",2015-08-16
"States","Louisiana",2015,33,"81","0","0","0","0","0","0","0","0",2015-08-16
"States","Maine",2015,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015-08-16
"States","Maryland",2015,33,"19","0","0","0","0","0","0","0","0",2015-08-16
"States","Massachusetts",2015,33,"54","0","0","0","0","0","0","0","0",2015-08-16
"States","Michigan",2015,33,"54","9.26","0","0","2","3","0","0","0",2015-08-16
"States","Minnesota",2015,33,"81","0","0","0","0","0","0","0","0",2015-08-16
"States","Mississippi",2015,33,"19","0","0","0","0","0","0","0","0",2015-08-16
"States","Missouri",2015,33,"275","0","0","0","0","0","0","0","0",2015-08-16
"States","Montana",2015,33,"60","0","0","0","0","0","0","0","0",2015-08-16
"States","Nebraska",2015,33,"40","2.5","0","0","0","0","0","1","0",2015-08-16
"States","Nevada",2015,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015-08-16
"States","New Hampshire",2015,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015-08-16
"States","New Jersey",2015,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015-08-16
"States","New Mexico",2015,33,"12","0","0","0","0","0","0","0","0",2015-08-16
"States","New York",2015,33,"648","0.46","1","0","2","0","0","0","0",2015-08-16
"States","North Carolina",2015,33,"10","30","0","0","2","0","0","1","0",2015-08-16
"States","North Dakota",2015,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015-08-16
"States","Ohio",2015,33,"175","1.14","0","0","2","0","0","0","0",2015-08-16
"States","Oklahoma",2015,33,"97","1.03","0","0","1","0","0","0","0",2015-08-16
"States","Oregon",2015,33,"37","0","0","0","0","0","0","0","0",2015-08-16
"States","Pennsylvania",2015,33,"124","0","0","0","0","0","0","0","0",2015-08-16
"States","Rhode Island",2015,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015-08-16
"States","South Carolina",2015,33,"103","0","0","0","0","0","0","0","0",2015-08-16
"States","South Dakota",2015,33,"77","1.3","0","0","0","1","0","0","0",2015-08-16
"States","Tennessee",2015,33,"37","13.51","0","0","5","0","0","0","0",2015-08-16
"States","Texas",2015,33,"371","0.27","0","0","0","0","0","1","0",2015-08-16
"States","Utah",2015,33,"279","0.36","0","0","1","0","0","0","0",2015-08-16
"States","Vermont",2015,33,"10","0","0","0","0","0","0","0","0",2015-08-16
"States","Virginia",2015,33,"80","0","0","0","0","0","0","0","0",2015-08-16
"States","Washington",2015,33,"130","1.54","0","0","1","0","0","1","0",2015-08-16
"States","West Virginia",2015,33,"169","0","0","0","0","0","0","0","0",2015-08-16
"States","Wisconsin",2015,33,"29","6.9","0","0","1","0","0","1","0",2015-08-16
"States","Wyoming",2015,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015-08-16
"States","Puerto Rico",2015,33,"19","5.26","0","0","1","0","0","0","0",2015-08-16
"States","Virgin Islands",2015,33,"0","0","0","0","0","0","0","0","0",2015-08-16
"States","New York City",2015,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015-08-16
"States","Alabama",2015,34,"37","0","0","0","0","0","0","0","0",2015-08-23
"States","Alaska",2015,34,"43","23.26","0","0","9","0","0","1","0",2015-08-23
"States","Arizona",2015,34,"36","2.78","0","0","1","0","0","0","0",2015-08-23
"States","Arkansas",2015,34,"23","0","0","0","0","0","0","0","0",2015-08-23
"States","California",2015,34,"379","0.79","0","0","3","0","0","0","0",2015-08-23
"States","Colorado",2015,34,"148","0.68","0","0","0","0","0","1","0",2015-08-23
"States","Connecticut",2015,34,"106","0.94","0","0","1","0","0","0","0",2015-08-23
"States","Delaware",2015,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015-08-23
"States","District of Columbia",2015,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015-08-23
"States","Florida",2015,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015-08-23
"States","Georgia",2015,34,"275","0.73","0","0","0","1","0","1","0",2015-08-23
"States","Hawaii",2015,34,"200","13","0","0","10","12","0","4","0",2015-08-23
"States","Idaho",2015,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015-08-23
"States","Illinois",2015,34,"112","0.89","0","0","0","1","0","0","0",2015-08-23
"States","Indiana",2015,34,"49","0","0","0","0","0","0","0","0",2015-08-23
"States","Iowa",2015,34,"18","0","0","0","0","0","0","0","0",2015-08-23
"States","Kansas",2015,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015-08-23
"States","Kentucky",2015,34,"89","0","0","0","0","0","0","0","0",2015-08-23
"States","Louisiana",2015,34,"99","1.01","0","0","0","0","0","1","0",2015-08-23
"States","Maine",2015,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015-08-23
"States","Maryland",2015,34,"16","0","0","0","0","0","0","0","0",2015-08-23
"States","Massachusetts",2015,34,"50","2","1","0","0","0","0","0","0",2015-08-23
"States","Michigan",2015,34,"83","4.82","0","0","2","2","0","0","0",2015-08-23
"States","Minnesota",2015,34,"113","0","0","0","0","0","0","0","0",2015-08-23
"States","Mississippi",2015,34,"30","0","0","0","0","0","0","0","0",2015-08-23
"States","Missouri",2015,34,"330","0.61","0","0","2","0","0","0","0",2015-08-23
"States","Montana",2015,34,"33","0","0","0","0","0","0","0","0",2015-08-23
"States","Nebraska",2015,34,"39","0","0","0","0","0","0","0","0",2015-08-23
"States","Nevada",2015,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015-08-23
"States","New Hampshire",2015,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015-08-23
"States","New Jersey",2015,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015-08-23
"States","New Mexico",2015,34,"10","0","0","0","0","0","0","0","0",2015-08-23
"States","New York",2015,34,"643","0.47","0","0","3","0","0","0","0",2015-08-23
"States","North Carolina",2015,34,"10","0","0","0","0","0","0","0","0",2015-08-23
"States","North Dakota",2015,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015-08-23
"States","Ohio",2015,34,"147","0.68","0","0","1","0","0","0","0",2015-08-23
"States","Oklahoma",2015,34,"97","0","0","0","0","0","0","0","0",2015-08-23
"States","Oregon",2015,34,"40","0","0","0","0","0","0","0","0",2015-08-23
"States","Pennsylvania",2015,34,"111","0","0","0","0","0","0","0","0",2015-08-23
"States","Rhode Island",2015,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015-08-23
"States","South Carolina",2015,34,"116","0","0","0","0","0","0","0","0",2015-08-23
"States","South Dakota",2015,34,"85","0","0","0","0","0","0","0","0",2015-08-23
"States","Tennessee",2015,34,"49","6.12","0","0","1","0","0","2","0",2015-08-23
"States","Texas",2015,34,"379","1.06","0","0","2","2","0","0","0",2015-08-23
"States","Utah",2015,34,"248","0.4","0","0","1","0","0","0","0",2015-08-23
"States","Vermont",2015,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015-08-23
"States","Virginia",2015,34,"96","0","0","0","0","0","0","0","0",2015-08-23
"States","Washington",2015,34,"101","0.99","0","0","0","0","0","1","0",2015-08-23
"States","West Virginia",2015,34,"137","0.73","0","0","0","1","0","0","0",2015-08-23
"States","Wisconsin",2015,34,"20","15","0","0","2","1","0","0","0",2015-08-23
"States","Wyoming",2015,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015-08-23
"States","Puerto Rico",2015,34,"19","26.32","0","0","5","0","0","0","0",2015-08-23
"States","Virgin Islands",2015,34,"0","0","0","0","0","0","0","0","0",2015-08-23
"States","New York City",2015,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015-08-23
"States","Alabama",2015,35,"38","7.89","0","0","1","1","0","1","0",2015-08-30
"States","Alaska",2015,35,"45","22.22","0","0","10","0","0","0","0",2015-08-30
"States","Arizona",2015,35,"52","1.92","0","0","1","0","0","0","0",2015-08-30
"States","Arkansas",2015,35,"35","2.86","0","0","1","0","0","0","0",2015-08-30
"States","California",2015,35,"331","3.02","1","0","5","3","0","1","0",2015-08-30
"States","Colorado",2015,35,"164","0.61","1","0","0","0","0","0","0",2015-08-30
"States","Connecticut",2015,35,"109","0","0","0","0","0","0","0","0",2015-08-30
"States","Delaware",2015,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015-08-30
"States","District of Columbia",2015,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015-08-30
"States","Florida",2015,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015-08-30
"States","Georgia",2015,35,"283","0.71","0","0","0","2","0","0","0",2015-08-30
"States","Hawaii",2015,35,"286","10.14","0","0","5","12","0","12","0",2015-08-30
"States","Idaho",2015,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015-08-30
"States","Illinois",2015,35,"157","0.64","0","0","0","0","0","1","0",2015-08-30
"States","Indiana",2015,35,"60","18.33","0","0","11","0","0","0","0",2015-08-30
"States","Iowa",2015,35,"26","7.69","0","0","1","0","0","1","0",2015-08-30
"States","Kansas",2015,35,"15","6.67","0","0","0","0","0","1","0",2015-08-30
"States","Kentucky",2015,35,"97","0","0","0","0","0","0","0","0",2015-08-30
"States","Louisiana",2015,35,"124","0.81","0","0","0","1","0","0","0",2015-08-30
"States","Maine",2015,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015-08-30
"States","Maryland",2015,35,"25","4","0","0","0","0","0","1","0",2015-08-30
"States","Massachusetts",2015,35,"51","0","0","0","0","0","0","0","0",2015-08-30
"States","Michigan",2015,35,"89","3.37","0","0","1","2","0","0","0",2015-08-30
"States","Minnesota",2015,35,"120","0.83","0","0","1","0","0","0","0",2015-08-30
"States","Mississippi",2015,35,"40","0","0","0","0","0","0","0","0",2015-08-30
"States","Missouri",2015,35,"389","0","0","0","0","0","0","0","0",2015-08-30
"States","Montana",2015,35,"53","0","0","0","0","0","0","0","0",2015-08-30
"States","Nebraska",2015,35,"52","1.92","0","0","1","0","0","0","0",2015-08-30
"States","Nevada",2015,35,"10","0","0","0","0","0","0","0","0",2015-08-30
"States","New Hampshire",2015,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015-08-30
"States","New Jersey",2015,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015-08-30
"States","New Mexico",2015,35,"14","0","0","0","0","0","0","0","0",2015-08-30
"States","New York",2015,35,"578","1.04","0","0","4","2","0","0","0",2015-08-30
"States","North Carolina",2015,35,"28","3.57","0","0","0","0","0","1","0",2015-08-30
"States","North Dakota",2015,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015-08-30
"States","Ohio",2015,35,"134","1.49","0","0","1","0","0","1","0",2015-08-30
"States","Oklahoma",2015,35,"90","0","0","0","0","0","0","0","0",2015-08-30
"States","Oregon",2015,35,"45","2.22","0","0","1","0","0","0","0",2015-08-30
"States","Pennsylvania",2015,35,"154","0","0","0","0","0","0","0","0",2015-08-30
"States","Rhode Island",2015,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015-08-30
"States","South Carolina",2015,35,"115","0","0","0","0","0","0","0","0",2015-08-30
"States","South Dakota",2015,35,"85","0","0","0","0","0","0","0","0",2015-08-30
"States","Tennessee",2015,35,"77","0","0","0","0","0","0","0","0",2015-08-30
"States","Texas",2015,35,"444","1.35","0","0","1","1","0","4","0",2015-08-30
"States","Utah",2015,35,"296","0","0","0","0","0","0","0","0",2015-08-30
"States","Vermont",2015,35,"24","0","0","0","0","0","0","0","0",2015-08-30
"States","Virginia",2015,35,"82","0","0","0","0","0","0","0","0",2015-08-30
"States","Washington",2015,35,"110","6.36","0","0","6","0","0","1","0",2015-08-30
"States","West Virginia",2015,35,"197","0","0","0","0","0","0","0","0",2015-08-30
"States","Wisconsin",2015,35,"38","13.16","0","0","5","0","0","0","0",2015-08-30
"States","Wyoming",2015,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015-08-30
"States","Puerto Rico",2015,35,"19","21.05","0","0","4","0","0","0","0",2015-08-30
"States","Virgin Islands",2015,35,"0","0","0","0","0","0","0","0","0",2015-08-30
"States","New York City",2015,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015-08-30
"States","Alabama",2015,36,"60","5","0","0","2","0","0","1","0",2015-09-06
"States","Alaska",2015,36,"85","27.06","0","0","23","0","0","0","0",2015-09-06
"States","Arizona",2015,36,"69","2.9","0","0","2","0","0","0","0",2015-09-06
"States","Arkansas",2015,36,"24","0","0","0","0","0","0","0","0",2015-09-06
"States","California",2015,36,"410","1.71","0","0","6","1","0","0","0",2015-09-06
"States","Colorado",2015,36,"172","1.74","0","0","3","0","0","0","0",2015-09-06
"States","Connecticut",2015,36,"113","1.77","0","0","0","2","0","0","0",2015-09-06
"States","Delaware",2015,36,"11","0","0","0","0","0","0","0","0",2015-09-06
"States","District of Columbia",2015,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015-09-06
"States","Florida",2015,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015-09-06
"States","Georgia",2015,36,"346","2.31","0","0","0","4","0","4","0",2015-09-06
"States","Hawaii",2015,36,"268","11.19","0","0","5","9","0","16","0",2015-09-06
"States","Idaho",2015,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015-09-06
"States","Illinois",2015,36,"154","0","0","0","0","0","0","0","0",2015-09-06
"States","Indiana",2015,36,"57","0","0","0","0","0","0","0","0",2015-09-06
"States","Iowa",2015,36,"43","6.98","0","0","2","0","0","1","0",2015-09-06
"States","Kansas",2015,36,"23","0","0","0","0","0","0","0","0",2015-09-06
"States","Kentucky",2015,36,"104","0","0","0","0","0","0","0","0",2015-09-06
"States","Louisiana",2015,36,"139","0","0","0","0","0","0","0","0",2015-09-06
"States","Maine",2015,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015-09-06
"States","Maryland",2015,36,"35","0","0","0","0","0","0","0","0",2015-09-06
"States","Massachusetts",2015,36,"66","1.52","0","0","1","0","0","0","0",2015-09-06
"States","Michigan",2015,36,"119","5.04","1","0","3","2","0","0","0",2015-09-06
"States","Minnesota",2015,36,"121","0","0","0","0","0","0","0","0",2015-09-06
"States","Mississippi",2015,36,"57","1.75","0","0","0","1","0","0","0",2015-09-06
"States","Missouri",2015,36,"347","0.58","0","0","2","0","0","0","0",2015-09-06
"States","Montana",2015,36,"61","8.2","0","0","3","0","0","2","0",2015-09-06
"States","Nebraska",2015,36,"47","2.13","0","0","1","0","0","0","0",2015-09-06
"States","Nevada",2015,36,"15","0","0","0","0","0","0","0","0",2015-09-06
"States","New Hampshire",2015,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015-09-06
"States","New Jersey",2015,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015-09-06
"States","New Mexico",2015,36,"11","18.18","0","0","2","0","0","0","0",2015-09-06
"States","New York",2015,36,"603","1","0","0","3","1","0","2","0",2015-09-06
"States","North Carolina",2015,36,"43","2.33","0","0","1","0","0","0","0",2015-09-06
"States","North Dakota",2015,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015-09-06
"States","Ohio",2015,36,"231","1.3","0","0","0","1","0","2","0",2015-09-06
"States","Oklahoma",2015,36,"84","0","0","0","0","0","0","0","0",2015-09-06
"States","Oregon",2015,36,"40","0","0","0","0","0","0","0","0",2015-09-06
"States","Pennsylvania",2015,36,"142","0","0","0","0","0","0","0","0",2015-09-06
"States","Rhode Island",2015,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015-09-06
"States","South Carolina",2015,36,"138","0.72","0","0","0","1","0","0","0",2015-09-06
"States","South Dakota",2015,36,"103","0.97","0","0","1","0","0","0","0",2015-09-06
